Resource File,Task,Alt. title,Curricular Status,Featured,Description,Language,Alignment,Educational Subject,Educational Level,Audience,Educational Use,Interactivity Type,Source,Teaches,Tags,Select,Priority,Assigned to,Accession Number,Category,All taxonomy terms,Status,Date,Updated date,Upload date,Node id
public://resources/fesc108.epub,Body Movements,NA,CR,0,"Chapter 08 of the Science textbook of class 06
",English,NCF,Science,Upper Primary,Students,Documents,Expositive,NCERT,Environmental Studies›Family and Friends›Animals›Movement,"Backbone, ball and socket joint, bristles, cartilage, cavity, fixed joint, gait, hinge joint, muscle, outer skeleton, pelvic bones, pivotal joint, rib cage, shoulder bones, skeleton, streamlined body",,normal,,,task,"Upper Primary
Backbone
ball and socket joint
bristles
cartilage
cavity
Documents
Expositive
fixed joint
gait
hinge joint
Movement
muscle
NCF
outer skeleton
pelvic bones
pivotal joint
rib cage
Science
shoulder bones
skeleton
streamlined body
Students
NCERT
APPROVED
English
",APPROVED,,"Monday, June 8, 2015 - 10:50am","Monday, June 8, 2015 - 10:50am",13605
public://resources/fesc108.pdf,Body Movements,,CR,0,"Chapter 8 of the Science textbook of class VI
",English,NCF,Science,Upper Primary,Students,Documents,Expositive,NCERT,Environmental Studies›Family and Friends›Animals›Movement,"Backbone, ball and socket joint, bristles, cartilage, cavity, fixed joint, gait, hinge joint, muscle, outer skeleton, pelvic bones, pivotal joint, rib cage, shoulder bones, skeleton, streamlined body",,normal,,,task,"Upper Primary
Backbone
ball and socket joint
bristles
cartilage
cavity
Documents
Expositive
fixed joint
gait
hinge joint
Movement
muscle
NCF
outer skeleton
pelvic bones
pivotal joint
rib cage
Science
shoulder bones
skeleton
streamlined body
Students
NCERT
APPROVED
English
",APPROVED,,"Tuesday, April 7, 2015 - 9:17am","Monday, February 9, 2015 - 9:55am",6496
public://resources/Flying_High_English_Low_Res.pdf,Flying high,,CR,,"This is a book named Flying high; covers flying at different heights
",English,NCF,Environmental Studies,Primary,,Documents,Expositive,Pratham Books,Environmental Studies›Family and Friends›Animals›Movement,"birds, story, flying",,normal,monica,,task,"Primary
birds
Documents
Environmental Studies
Expositive
flying
Movement
NCF
Pratham Books
story
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Tuesday, June 9, 2015 - 11:13am","Wednesday, April 15, 2015 - 6:19am",11064
http://localhost/content/nroer/content_video/TILPAT%20EVS%20TEACHING%20-1.webm,पौधो के भाग ,Parts of Plants,CR,0,"यह कार्यक्रम परिवेश अध्ययन पर आधारित है तथा विभिन्न उदाहरणों द्वारा पोधो के भागो की जानकारी देता है
",Hindi,NCF,Environmental Studies,Primary,Students,Videos,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Plants›Parts,"parts of plants, various plants",,normal,Versha,,task,"Primary
Environmental Studies
Expositive
NCF
Parts
parts of plants
Students
various plants
Videos
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Wednesday, January 7, 2015 - 11:00am","Friday, May 22, 2015 - 10:32am","Wednesday, January 7, 2015 - 6:21am",3629
public://resources/fesc107.epub,Getting to Know Plants,NA,CR,0,"Chapter 07 of the Science textbook of class 06
",English,NCF,Science,Upper Primary,Students,Documents,Expositive,NCERT,Environmental Studies›Family and Friends›Plants›Parts,"Climbers, creepers, fibrous roots, herbs, lamina, lateral roots, midrib, ovule, parellel venation, petal, petiole, photosynthesis, pistil, reticulate venation, sepal, shrubs, stamen, taproot, transpiration, trees, veins",,normal,,,task,"Upper Primary
Climbers
creepers
Documents
Expositive
fibrous roots
herbs
lamina
lateral roots
midrib
NCF
ovule
parellel venation
Parts
petal
petiole
photosynthesis
pistil
reticulate venation
Science
sepal
shrubs
stamen
Students
taproot
transpiration
trees
veins
NCERT
APPROVED
English
",APPROVED,,"Monday, June 8, 2015 - 10:50am","Monday, June 8, 2015 - 10:50am",13602
public://resources/fesc107.pdf,Getting to Know Plants,,CR,0,"Chapter 7 of the Science textbook of class VI
",English,NCF,Science,Upper Primary,Students,Documents,Expositive,NCERT,Environmental Studies›Family and Friends›Plants›Parts,"Climbers, creepers, fibrous roots, herbs, lamina, lateral roots, midrib, ovule, parellel venation, petal, petiole, photosynthesis, pistil, reticulate venation, sepal, shrubs, stamen, taproot, transpiration, trees, veins",,normal,,,task,"Upper Primary
Climbers
creepers
Documents
Expositive
fibrous roots
herbs
lamina
lateral roots
midrib
NCF
ovule
parellel venation
Parts
petal
petiole
photosynthesis
pistil
reticulate venation
Science
sepal
shrubs
stamen
Students
taproot
transpiration
trees
veins
NCERT
APPROVED
English
",APPROVED,,"Tuesday, April 7, 2015 - 9:16am","Monday, February 9, 2015 - 9:55am",6495
http://localhost/content/nroer/content_video/KISHORAVASTHA%20ME%20MITRO%20KA%20PRABHA.webm,किशोरावस्था और मित्रों का प्रभाव ,Effect of friends on adolescence,CR,0,"इस कार्यक्रम में  किशोरवस्था के विषय में बताया गया है तथा यह भी शिक्षा दी गई है कि माता - पिता को अपने बच्चों के साथ मित्रतापूर्ण व्यवहार करना चाहिये जिससे बच्चे अपनी हर अच्छी और बुरी बात उन्हें बता सकें. और अपने आत्मविश्वास को बढा सकें.
",Hindi,NCF,Environmental Studies,"Upper Primary, Secondary, Senior Secondary",Students,Videos,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Relationships,coping with peer pressure,,normal,maneesha,,task,"Upper Primary
Secondary
Senior Secondary
coping with peer pressure
Environmental Studies
Expositive
NCF
Relationships
Students
Videos
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Wednesday, January 7, 2015 - 11:00am","Wednesday, May 13, 2015 - 9:56am","Wednesday, January 7, 2015 - 6:15am",3594
http://localhost/content/nroer/content_video/LOOKING%20AT%20LEARNING-PART-1.webm,Looking At Learning Part-1,,CR,0,"This program is based on co-relation of different subjects, here it explains about various animals through different ways or different subject matters
",English,NCF,Environmental Studies,Primary,Students,Videos,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Relationships,"animals, subject matter, co-relation between subjects",,normal,Versha,,task,"Primary
animals
co-relation between subjects
Environmental Studies
Expositive
NCF
Relationships
Students
subject matter
Videos
CIET, NCERT
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Tuesday, January 20, 2015 - 10:30am","Friday, May 22, 2015 - 4:24am","Tuesday, January 20, 2015 - 5:39am",4418
http://localhost/content/nroer/content_audio/Miljulkar%20%28Master%29.ogg,मिलजुलकर ,With co-operation,CR,0,"यह कार्यक्रम ""एकता में बल है""  के महत्व को बताता है
",Hindi,NCF,Environmental Studies,Primary,Students,Audios,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Relationships›Family unit,"importance of unity, to be a unit",,normal,Versha,,task,"Primary
Audios
Environmental Studies
Expositive
Family unit
importance of unity
NCF
Students
to be a unit
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Thursday, May 14, 2015 - 4:37am","Monday, February 16, 2015 - 6:03am",8719
http://localhost/content/nroer/content_audio/Sambandh-02%20%28Master%29.ogg,सम्बन्ध_02,Relations--02,CR,,"यह कार्यक्रम हमारे विभिन्न प्रकार के सम्बन्धो जैसेः चाचा-चाची, दादा_दादी आदि का वर्णन करता है
",Hindi,NCF,Environmental Studies,Primary,Students,Audios,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Relationships›Family unit,"blood relations, family, people who care us",,normal,Versha,,task,"Primary
Audios
blood relations
Environmental Studies
Expositive
family
Family unit
NCF
people who care us
Students
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Tuesday, May 5, 2015 - 9:18am","Monday, February 16, 2015 - 6:08am",8730
http://localhost/content/nroer/content_audio/Sambandh-1%20%28Master%29.ogg,सम्बन्ध_01,Relations--01,CR,,"यह कार्यक्रम हमारे विभिन्न प्रकार के संबंधो जैसेः नानी_नाना, मामा_मामी आदि की जानकारी देता है
",Hindi,NCF,Environmental Studies,Primary,Students,Audios,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Relationships›Family unit,"blood relations, whole family, relatives, people who care us",,normal,Versha,,task,"Primary
Audios
blood relations
Environmental Studies
Expositive
Family unit
NCF
people who care us
relatives
Students
whole family
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Tuesday, May 5, 2015 - 9:16am","Monday, February 16, 2015 - 6:08am",8729
public://resources/Going_Home_English_Low_Res.pdf,Going home,,CR,,"This is a book named Going home; covers a story of a child from school to home
",English,NCF,Environmental Studies,Primary,,Documents,Expositive,Pratham Books,Environmental Studies›Family and Friends›Relationships›Family unit,"story, school, home, market, family, road crossing",,normal,monica,,task,"Primary
Documents
Environmental Studies
Expositive
family
Family unit
home
market
NCF
Pratham Books
road crossing
school
story
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Tuesday, June 9, 2015 - 11:23am","Wednesday, April 15, 2015 - 6:19am",11063
public://resources/Going_to_a_Wedding_English_Low_Res.pdf,Going to a wedding,,CR,,"This is a book named Going to a wedding; covers a story of a family at railway station waiting for the train
",English,NCF,Environmental Studies,Primary,,Documents,Expositive,Pratham Books,Environmental Studies›Family and Friends›Relationships›Family unit,"family, relatives, wedding, story",,normal,monica,,task,"Primary
Documents
Environmental Studies
Expositive
family
Family unit
NCF
Pratham Books
relatives
story
wedding
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Tuesday, June 9, 2015 - 11:33am","Wednesday, April 15, 2015 - 6:19am",11062
http://localhost/content/nroer/content_audio/Dost%28Master.ogg,दोस्त ,Friends,CR,0,"यह कार्यक्रम दोस्त की एक कहानी द्वारा सुनने की क्षमता विकसित करता है
",Hindi,NCF,Environmental Studies,"Primary, Upper Primary",Students,Audios,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Relationships›With animals,importance of friends,,normal,Versha,,task,"Primary
Upper Primary
Audios
Environmental Studies
Expositive
importance of friends
NCF
Students
With animals
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Wednesday, May 13, 2015 - 11:44am","Monday, February 16, 2015 - 6:03am",8688
public://resources/The_Greedy_Mouse_English_Low_Res.pdf,The greedy mouse,,CR,,"This is a book named The greedy mouse; covers the story of a mouse, who became greedy for a tasty bun
",English,NCF,Environmental Studies,Primary,,Documents,Expositive,Pratham Books,Environmental Studies›Family and Friends›Relationships›With animals,"story, value",,normal,monica,,task,"Primary
Documents
Environmental Studies
Expositive
NCF
Pratham Books
story
value
With animals
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Monday, June 29, 2015 - 11:34am","Wednesday, April 15, 2015 - 6:19am",11021
public://resources/The_Hare_and_the_Tortoise_English_Low_Res.pdf,The Hare and the Tortoise,,CR,,"This is a book named The Hare and the Tortoise; covers a story of the Hare and the Tortoise who became friends to complete a task given by the king
",English,NCF,Environmental Studies,Primary,,Documents,Expositive,Pratham Books,Environmental Studies›Family and Friends›Relationships›With animals,"Hare, Tortoise, story",,normal,monica,,task,"Primary
Documents
Environmental Studies
Expositive
Hare
NCF
Pratham Books
story
Tortoise
With animals
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Monday, June 29, 2015 - 11:42am","Wednesday, April 15, 2015 - 6:19am",11020
public://resources/The_Koel%27s_Song_English_Low_Res.pdf,The Koel's song,,CR,,"This is a book named The Koel's song; covers a story of a little boy Raju, his grandfather and Cuckoo
",English,NCF,Environmental Studies,Primary,,Documents,Expositive,Pratham Books,Environmental Studies›Family and Friends›Relationships›With animals,"birds, story",,normal,monica,,task,"Primary
birds
Documents
Environmental Studies
Expositive
NCF
Pratham Books
story
With animals
HAS DETAILED INFO
English
",HAS DETAILED INFO,"Wednesday, April 15, 2015 - 11:45am","Tuesday, June 30, 2015 - 6:50am","Wednesday, April 15, 2015 - 6:19am",11018
http://localhost/content/nroer/content_video/KAhani%20or%20Parne%20Likne%20ke%20Avsar.webm,कहानी और पढने-लिखने के अवसर ,Story And Opportunity to Reading_Writing,CR,0,"यह कार्यक्रम अध्यापको को कहानी द्वारा बच्चों को पढने लिखने के लिए प्रेरित करने पर आधारित है, जिससे बच्चें अच्छे से समझ सके
",Hindi,NCF,Environmental Studies,"Primary, Upper Primary",Students,Videos,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Work and Play,"story, opportunity to study, reading habit",,normal,Versha,,task,"Primary
Upper Primary
Environmental Studies
Expositive
NCF
opportunity to study
reading habit
story
Students
Videos
Work and Play
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Wednesday, January 7, 2015 - 9:45am","Tuesday, May 26, 2015 - 9:09am","Wednesday, January 7, 2015 - 4:56am",3538
http://localhost/content/nroer/content_audio/Mahange%20Pade%20Aam%20%28Master%29.ogg,महंगे पड़े आम ,Mangoes paid costly,CR,0,"यह कार्यक्रम बच्चों को झुलसती हुई धूप में बाहर न जाने की सलाह  देता है
",Hindi,NCF,Environmental Studies,Primary,Students,Audios,Expositive,"CIET, NCERT",Environmental Studies›Family and Friends›Work and Play›Games and fun,"games, sun stroke",,normal,Versha,,task,"Primary
Audios
Environmental Studies
Expositive
games
Games and fun
NCF
Students
sun stroke
CIET, NCERT
HAS DETAILED INFO
Hindi
",HAS DETAILED INFO,"Monday, February 16, 2015 - 11:30am","Thursday, May 14, 2015 - 4:41am","Monday, February 16, 2015 - 6:03am",8715
